3179967 	 1988
3309504 	 1987
3309518 	 1987
3116738 	 1987
3197027 	 1989
3130139 	 1988
3094531 	 1986
3607626 	 1987
3130692 	 1988
3113723 	 1987
3083416 	 1986
3090611 	 1986
3040743 	 1987
3043074 	 1988
3041792 	 1988
3040206 	 1987
3235126 	 1989
3198479 	 1989
3162001 	 1985
3159129 	 1985
3150391 	 1989
3042898 	 1988
3003876 	 1986
3006666 	 1986
3428055 	 1988
3006638 	 1986
3006426 	 1986
3001695 	 1986
3057962 	 1989
2965350 	 1988
2947401 	 1987
2889141 	 1987
4023913 	 1985
2946294 	 1986
2935882 	 1986
2932694 	 1985
2921070 	 1989
2934739 	 1986
2892398 	 1988
3001124 	 1986
2869041 	 1986
2866544 	 1986
2847695 	 1988
2848579 	 1989
2838793 	 1988
2839489 	 1988
3823459 	 1987
2815936 	 1989
2921284 	 1989
2797846 	 1989
2774338 	 1989
2772655 	 1989
2752466 	 1989
2761880 	 1989
2730532 	 1989
2731203 	 1989
2705502 	 1989
2721832 	 1989
3710970 	 1986
2695001 	 1990
2685981 	 1989
2683930 	 1989
2671988 	 1989
2678711 	 1989
2805335 	 1989
2643049 	 1989
2680219 	 1989
2638799 	 1990
3181906 	 1988
2644762 	 1989
2645381 	 1989
2686502 	 1990
2603481 	 1990
2670970 	 1989
2492880 	 1989
3111012 	 1987
2373955 	 1990
2265260 	 1991
2222245 	 1990
2248565 	 1991
1888683 	 1991
1865561 	 1991
1851007 	 1991
1513329 	 1992
1513515 	 1992
1525191 	 1992
1382247 	 1992
1310613 	 1992
1084355 	 1976
548305 	 1980
546213 	 1980
509312 	 1980
420465 	 1979
411038 	 1977
194752 	 1977
329128 	 1977
59656 	 1976
4924297 	 1971
5379861 	 1970
5481972 	 1971
4938850 	 1971
6071194 	 1967
5795277 	 1969
4230543 	 1968
4549933 	 1989
5282903 	 1971
5853625 	 1966
4513197 	 1973
5040734 	 1972
4413835 	 1974
5953451 	 1967
5607486 	 1969
5379648 	 1970
5551214 	 1971
5135580 	 1972
4822328 	 1974
4898763 	 1969
5264460 	 1970
5608197 	 1969
4820467 	 1974
5408391 	 1971
5363500 	 1970
5539636 	 1971
6105175 	 1980
5623420 	 1970
5520775 	 1971
4799364 	 1974
5307131 	 1969
6001054 	 1968
5360843 	 1970
5759230 	 1971
4985921 	 1970
6153919 	 1980
4805089 	 1975
4818446 	 1974
4786596 	 1974
5550983 	 1971
5658953 	 1968
3730181 	 1986
4924796 	 1971
5390705 	 1970
4887819 	 1969
5676829 	 1968
5109935 	 1971
5100325 	 1971
4990618 	 1970
4689504 	 1973
4964357 	 1968
5610466 	 1969
5679329 	 1968
6180594 	 1982
4345534 	 1973
6082980 	 1968
5889995 	 1965
5336143 	 1967
4582069 	 1973
5135772 	 1972
5861622 	 1966
5828311 	 1965
6053619 	 1967
5681971 	 1968
5441062 	 1970
5468258 	 1970
5293204 	 1973
4867541 	 1968
6322109 	 1984
4511760 	 1973
5455122 	 1970
5372533 	 1970
5286449 	 1971
6011246 	 1968
6016974 	 1967
5838868 	 1966
4925020 	 1971
6155047 	 1980
5568880 	 1971
5064621 	 1972
5360851 	 1970
4917597 	 1970
5633643 	 1971
5416705 	 1970
6331495 	 1984
4815081 	 1974
4859984 	 1967
5837293 	 1966
4131154 	 1974
5618521 	 1969
4839099 	 1974
5360854 	 1970
5360849 	 1970
5487761 	 1971
5432632 	 1970
4712595 	 1973
5708820 	 1969
4726076 	 1973
4701177 	 1973
4702244 	 1973
6082846 	 1968
6150959 	 1985
5357301 	 1970
4550720 	 1972
4537259 	 1972
4490493 	 1973
6009817 	 1967
5941093 	 1966
4949660 	 1973
5726066 	 1969
4841962 	 1974
5789213 	 1969
4909589 	 1970
6051493 	 1967
5993745 	 1968
5382976 	 1970
5789641 	 1969
5990012 	 1968
5791186 	 1969
4514956 	 1973
5857311 	 1966
5737648 	 1970
5073106 	 1972
5578055 	 1971
5627457 	 1968
5810065 	 1969
4924047 	 1971
5676836 	 1968
5552034 	 1971
4866051 	 1968
4973931 	 1969
5513455 	 1971
4804639 	 1975
5372543 	 1970
5622482 	 1970
4390314 	 1969
5031348 	 1972
5330469 	 1966
4729153 	 1973
6205438 	 1984
5080712 	 1973
5324603 	 1966
4717584 	 1973
5085253 	 1973
5629761 	 1969
4630050 	 1973
6223809 	 1983
5390729 	 1970
5009541 	 1972
6290670 	 1982
6122816 	 1982
6091020 	 1984
6258166 	 1981
5123360 	 1972
4188367 	 1970
5830347 	 1965
5481887 	 1971
6017261 	 1967
5222916 	 1966
3535343 	 1986
5379515 	 1970
5832686 	 1965
5126659 	 1972
5456304 	 1970
5682605 	 1968
4538199 	 1972
4729813 	 1973
5526922 	 1972
5718481 	 1969
4951130 	 1985
5399393 	 1971
5080861 	 1973
5102276 	 1971
5351053 	 1970
5442365 	 1970
4729526 	 1973
5287487 	 1972
4730628 	 1973
5833085 	 1965
3898364 	 1985
4091400 	 1986
4670704 	 1974
4906972 	 1970
5106821 	 1971
4518448 	 1974
5825385 	 1965
4393085 	 1970
4818409 	 1974
5843023 	 1966
5763335 	 1969
6071802 	 1967
5031219 	 1972
5820623 	 1969
6089261 	 1984
4444114 	 1975
5292795 	 1972
5919902 	 1967
6072130 	 1967
5655854 	 1968
5110595 	 1971
5298619 	 1967
5636137 	 1968
5617879 	 1969
5128902 	 1972
5609014 	 1969
6114703 	 1981
5314125 	 1971
5098193 	 1971
6307226 	 1983
5466314 	 1970
5943701 	 1966
5771589 	 1969
5261619 	 1970
5749804 	 1969
4706589 	 1973
5736092 	 1969
5726525 	 1969
4668631 	 1974
5521115 	 1971
4618364 	 1975
5652137 	 1968
5040731 	 1972
5639250 	 1968
5667845 	 1968
5436824 	 1970
4545680 	 1974
4577974 	 1973
5843146 	 1966
5573942 	 1971
5656100 	 1968
4749962 	 1974
6331502 	 1984
5530457 	 1971
4719705 	 1973
6173917 	 1982
5575423 	 1971
5341363 	 1967
6044100 	 1967
6284419 	 1982
5360847 	 1970
5584522 	 1968
4466566 	 1976
4577211 	 1973
5457440 	 1970
6061181 	 1968
4336464 	 1972
5282530 	 1971
5216408 	 1966
4573091 	 1973
4501115 	 1972
6008282 	 1967
5654961 	 1968
5964452 	 1967
6060879 	 1968
3628102 	 1987
4562099 	 1972
5970172 	 1967
5966929 	 1967
5091763 	 1971
5868819 	 1966
5838552 	 1966
4926390 	 1971
6340178 	 1983
5774035 	 1969
4858900 	 1974
5472997 	 1970
5695075 	 1968
5689117 	 1968
4873740 	 1968
5561609 	 1971
4407288 	 1974
5559781 	 1971
6334505 	 1984
4760734 	 1974
4827274 	 1974
4809081 	 1974
5705114 	 1969
5416661 	 1970
6217926 	 1983
6214554 	 1982
5412284 	 1970
5416665 	 1970
5358845 	 1970
5599599 	 1968
5571902 	 1971
5509841 	 1971
4419151 	 1974
5331586 	 1966
5767603 	 1969
4683429 	 1973
4589806 	 1974
4259989 	 1972
5412163 	 1970
6160704 	 1981
5157792 	 1972
5480052 	 1971
4996332 	 1971
4534101 	 1976
5126876 	 1972
6380693 	 1984
4512679 	 1973
5013609 	 1972
5859484 	 1966
5822449 	 1969
5351200 	 1970
5324587 	 1966
5351210 	 1970
5509828 	 1971
5015226 	 1972
5688748 	 1968
6199690 	 1984
4860196 	 1967
5825895 	 1965
6080759 	 1968
5536272 	 1970
4759095 	 1974
4858588 	 1974
4847244 	 1974
4948673 	 1972
5870086 	 1966
5552240 	 1971
4564239 	 1973
4759619 	 1974
6196530 	 1984
5800535 	 1969
3561169 	 1987
5409610 	 1970
5858410 	 1966
5309295 	 1970
5368984 	 1970
5107264 	 1971
5789214 	 1969
6192781 	 1983
4596848 	 1974
4654237 	 1973
5446693 	 1970
5116288 	 1972
5655917 	 1968
5068815 	 1972
5618565 	 1969
4488062 	 1973
4471393 	 1977
4412039 	 1974
6050263 	 1967
5509180 	 1971
5985734 	 1968
4462583 	 1975
5622473 	 1970
5838237 	 1966
5325134 	 1966
6074644 	 1968
6055932 	 1968
5985537 	 1968
5179565 	 1967
5282802 	 1971
5222937 	 1966
4990619 	 1970
6053156 	 1967
4610885 	 1975
4192590 	 1970
6361977 	 1984
5468250 	 1970
6325753 	 1984
4017702 	 1985
5872584 	 1967
5848550 	 1966
6282609 	 1982
5791216 	 1969
5780507 	 1969
2935882 	 1986
5789216 	 1969
5509825 	 1971
4502951 	 1972
5352777 	 1970
5759305 	 1971
5650680 	 1968
5222910 	 1966
5570802 	 1971
5222512 	 1966
5973967 	 1967
4724369 	 1973
5389998 	 1970
5724485 	 1969
3540960 	 1987
3731785 	 1986
4550412 	 1972
5635344 	 1968
4565786 	 1973
5701449 	 1969
4376901 	 1975
5524336 	 1972
5529736 	 1971
5491690 	 1971
5470196 	 1970
5469475 	 1970
5885471 	 1966
5534954 	 1971
5119728 	 1972
5824534 	 1969
5110591 	 1971
4154717 	 1975
4243533 	 1970
4979185 	 1969
5352011 	 1970
5390696 	 1970
4972535 	 1969
5356303 	 1970
4513199 	 1973
6388164 	 1984
4893248 	 1969
5015758 	 1972
5320696 	 1966
6381857 	 1984
5264285 	 1970
4995545 	 1971
5606140 	 1969
5467355 	 1970
4859484 	 1974
4474177 	 1975
4437371 	 1975
6318495 	 1984
5010684 	 1972
5468514 	 1970
4774916 	 1974
6191468 	 1983
5975568 	 1967
6217788 	 1983
3769633 	 1986
6258310 	 1981
4310919 	 1970
4318440 	 1970
6191442 	 1983
5481916 	 1971
6113401 	 1981
5121131 	 1972
5701304 	 1969
4150424 	 1974
3707861 	 1986
4300004 	 1968
5181638 	 1967
3972136 	 1985
4860193 	 1967
4860203 	 1967
4770673 	 1974
4917935 	 1970
6307213 	 1983
5543091 	 1971
5886262 	 1966
5070062 	 1972
4095949 	 1986
4976760 	 1969
5294368 	 1965
6238819 	 1984
5948870 	 1966
5974625 	 1967
6071837 	 1967
6196239 	 1984
4099494 	 1971
5894192 	 1966
4656818 	 1973
4742252 	 1973
5996001 	 1968
6199253 	 1984
5461345 	 1970
5046013 	 1972
4717641 	 1973
4725892 	 1973
6371421 	 1984
4719693 	 1973
4710161 	 1973
5068868 	 1972
4445743 	 1975
5324635 	 1966
4761981 	 1974
6375895 	 1984
5005316 	 1973
5680363 	 1968
6037572 	 1967
4706585 	 1973
5504272 	 1971
4596286 	 1974
6208873 	 1984
4589208 	 1974
4865518 	 1968
4552377 	 1972
5487447 	 1971
5481358 	 1971
4471385 	 1977
6025870 	 1967
6220950 	 1983
6049608 	 1967
4566871 	 1973
4742532 	 1973
4383414 	 1968
3541232 	 1987
5899373 	 1966
5387247 	 1970
4345537 	 1973
6249852 	 1980
4665260 	 1973
5095893 	 1971
4836088 	 1974
4375648 	 1975
5309311 	 1970
5599320 	 1968
4422995 	 1975
5016529 	 1972
4574517 	 1973
3584132 	 1987
6153757 	 1980
4511534 	 1973
4243332 	 1970
5141337 	 1972
6018399 	 1967
4720778 	 1973
4633447 	 1973
6086890 	 1984
5836005 	 1965
6063395 	 1968
5879542 	 1966
5518253 	 1971
4397440 	 1971
6237017 	 1984
4591364 	 1974
6175061 	 1982
6201514 	 1984
6194190 	 1983
6203776 	 1984
4350523 	 1973
5770771 	 1969
5487751 	 1971
5816912 	 1969
6061026 	 1968
4927115 	 1971
5197937 	 1970
5840786 	 1966
4428105 	 1975
4320286 	 1971
5534947 	 1971
5828599 	 1965
5658669 	 1968
5317002 	 1972
5759870 	 1971
5416715 	 1970
5496244 	 1971
5798319 	 1969
5753567 	 1969
6293633 	 1983
6006579 	 1967
6001642 	 1968
5372175 	 1970
5338261 	 1967
4810325 	 1974
5789215 	 1969
5789211 	 1969
4426713 	 1975
4975602 	 1969
4280745 	 1975
4394500 	 1970
5931764 	 1966
5240249 	 1968
5105161 	 1971
4849199 	 1974
5558936 	 1971
3731783 	 1986
4077823 	 1986
4964927 	 1968
5967343 	 1967
6208958 	 1985
4253134 	 1971
6292037 	 1983
4596821 	 1974
6391069 	 1985
5881179 	 1966
6190900 	 1983
5454981 	 1970
5384041 	 1970
5360858 	 1970
5360848 	 1970
5360852 	 1970
4488831 	 1973
4931610 	 1971
6311865 	 1983
5438031 	 1970
6129682 	 1983
6136574 	 1983
5406682 	 1972
3884762 	 1985
4820486 	 1974
3544832 	 1987
5097108 	 1971
5155168 	 1973
5855319 	 1966
6186137 	 1983
5485472 	 1971
4363528 	 1974
6031367 	 1967
5056356 	 1972
5327534 	 1966
4103818 	 1971
4644211 	 1973
5012044 	 1972
5791309 	 1969
5769200 	 1969
4230566 	 1968
5179566 	 1967
4936708 	 1971
5826960 	 1965
4968978 	 1968
2940215 	 1986
4633503 	 1973
4860197 	 1967
4489335 	 1973
5082922 	 1973
5537407 	 1971
5048207 	 1972
5352796 	 1970
4823641 	 1974
5870494 	 1966
4512676 	 1973
4832089 	 1974
4766445 	 1974
4401440 	 1972
5414283 	 1970
5626391 	 1968
4394543 	 1970
4635003 	 1973
6085410 	 1985
3619456 	 1987
4585508 	 1974
5549436 	 1971
4553147 	 1972
2839489 	 1988
5376399 	 1970
6217001 	 1983
3360871 	 1988
5371758 	 1970
5510039 	 1971
6050725 	 1967
4659895 	 1973
6004695 	 1969
6153399 	 1980
6208182 	 1984
6158250 	 1980
5318566 	 1965
4555066 	 1972
3930918 	 1985
3693509 	 1988
6339889 	 1983
5824550 	 1969
6039957 	 1967
4344805 	 1973
6293525 	 1983
5663971 	 1968
4980803 	 1969
4956181 	 1966
4333561 	 1972
4265725 	 1973
4123873 	 1973
6210585 	 1982
4858912 	 1974
4411356 	 1974
6092012 	 1984
5684358 	 1968
5697632 	 1969
3295800 	 1987
6122716 	 1982
5482711 	 1971
4375647 	 1975
4791854 	 1974
5565080 	 1971
5466762 	 1970
5789678 	 1969
6018411 	 1967
6086213 	 1984
4928826 	 1971
6061017 	 1968
5823940 	 1969
4701386 	 1973
4801394 	 1974
4870371 	 1968
4685527 	 1973
4734884 	 1973
2931520 	 1985
6373531 	 1984
5807492 	 1969
6220918 	 1983
5879814 	 1966
5508252 	 1971
5118619 	 1972
5605503 	 1969
5093957 	 1971
5845860 	 1966
3513684 	 1986
4556482 	 1972
5684146 	 1968
6158856 	 1980
3411654 	 1988
4598097 	 1974
5802583 	 1969
4263237 	 1972
3113442 	 1987
5643347 	 1968
5968048 	 1967
5629347 	 1969
3958534 	 1986
5651454 	 1968
4484636 	 1973
3930113 	 1985
5304941 	 1969
5875886 	 1967
4183378 	 1969
3851306 	 1985
4275596 	 1974
5534041 	 1971
5305234 	 1969
4150363 	 1974
6328175 	 1984
5417526 	 1970
4936315 	 1971
3622030 	 1987
3215697 	 1989
3779167 	 1986
6341115 	 1983
5006292 	 1985
6005789 	 1967
5996536 	 1968
3744120 	 1986
6018460 	 1967
6181799 	 1982
5365326 	 1970
6194137 	 1983
3989041 	 1985
6096837 	 1985
4031083 	 1985
4345538 	 1973
4193263 	 1970
6160544 	 1981
6155256 	 1980
6135829 	 1983
6121008 	 1982
5218556 	 1966
4166357 	 1967
5842695 	 1966
4526814 	 1974
4138786 	 1975
3636468 	 1986
4717545 	 1973
6156544 	 1980
5409803 	 1970
6344899 	 1983
5810773 	 1969
4296675 	 1968
5066262 	 1972
6370474 	 1984
2582449 	 1990
5897402 	 1965
4688330 	 1973
4067505 	 1986
6336705 	 1983
6354384 	 1983
4803268 	 1975
5633227 	 1969
6143990 	 1984
4938848 	 1971
4917546 	 1970
4938855 	 1971
5900943 	 1966
5545711 	 1971
4946094 	 1972
6305412 	 1983
6276214 	 1982
3899449 	 1985
6245048 	 1980
5813031 	 1969
3619188 	 1987
4136791 	 1974
4860194 	 1967
4922773 	 1971
4986048 	 1970
6160549 	 1981
6111797 	 1981
6080067 	 1968
4690162 	 1973
6061008 	 1968
6258483 	 1981
6054954 	 1967
4585313 	 1974
2958801 	 1987
5351212 	 1970
3792997 	 1987
4872425 	 1968
5004296 	 1972
4706592 	 1973
2758571 	 1989
4861960 	 1968
4091761 	 1986
3629229 	 1987
4510834 	 1973
5900388 	 1966
3792367 	 1987
4633620 	 1973
5816822 	 1969
5807481 	 1969
3734372 	 1986
4786616 	 1974
4537433 	 1972
5600083 	 1968
4564562 	 1973
5053497 	 1972
5660713 	 1968
3665223 	 1987
6393688 	 1985
6220821 	 1983
4359103 	 1974
2525446 	 1989
4204613 	 1974
6172273 	 1982
6195789 	 1983
4378254 	 1993
3536992 	 1987
5357270 	 1970
4345535 	 1973
5506186 	 1970
5483849 	 1971
4345542 	 1973
5321753 	 1966
5442708 	 1970
3399634 	 1988
4736958 	 1973
4192352 	 1970
4734207 	 1973
4893072 	 1969
4407191 	 1974
5921983 	 1967
5283828 	 1971
5516334 	 1971
3466125 	 1987
6091196 	 1984
4120673 	 1973
6173230 	 1982
5329757 	 1966
6209889 	 1985
3570064 	 1987
3511407 	 1986
6325071 	 1984
6002613 	 1969
3819162 	 1987
4445747 	 1975
5407180 	 1972
5063479 	 1972
6287693 	 1982
6342986 	 1983
4989357 	 1970
2727364 	 1989
4993848 	 1971
3448848 	 1988
4022403 	 1985
4283728 	 1992
5876144 	 1967
4445312 	 1975
6145332 	 1984
4893483 	 1969
3474836 	 1987
6162511 	 1981
6164656 	 1981
4346204 	 1973
3961203 	 1986
3215885 	 1989
5816754 	 1969
6124874 	 1982
6338056 	 1983
6064869 	 1968
6041407 	 1967
5996014 	 1968
6279786 	 1982
4831124 	 1974
4560504 	 1972
5995999 	 1968
5984739 	 1968
5167061 	 1972
4655861 	 1973
3866423 	 1986
6331498 	 1984
4300466 	 1968
6137242 	 1983
5911939 	 1966
5947578 	 1966
3554878 	 1987
6223803 	 1983
5883078 	 1966
4688331 	 1973
4359452 	 1974
4124795 	 1973
4688328 	 1973
3776732 	 1986
4611898 	 1975
3309999 	 1987
5836146 	 1965
5811466 	 1969
5808191 	 1969
4789644 	 1974
5318388 	 1965
5113965 	 1972
6061115 	 1968
5835988 	 1965
5754210 	 1970
4424375 	 1975
5031467 	 1972
6341097 	 1983
4549567 	 1975
5902696 	 1966
3539865 	 1987
5632603 	 1969
5366154 	 1970
3631131 	 1987
4844926 	 1974
6225088 	 1983
3134766 	 1988
5559537 	 1971
4471742 	 1974
3134713 	 1988
4459459 	 1975
5717317 	 1969
3391175 	 1988
4446946 	 1975
5481888 	 1971
2745622 	 1989
5641858 	 1968
5423353 	 1970
3994485 	 1985
5638097 	 1968
3583106 	 1987
3793312 	 1987
3586480 	 1987
3915920 	 1986
3651284 	 1987
6369199 	 1984
6341090 	 1983
4479043 	 1974
3851031 	 1985
5570931 	 1971
5683395 	 1968
4469457 	 1976
5288414 	 1972
5533198 	 1971
4238971 	 1969
5936690 	 1966
3472559 	 1987
4218934 	 1975
5197936 	 1970
4863894 	 1968
3693408 	 1988
3346055 	 1988
4233053 	 1968
4312830 	 1970
4080880 	 1986
5684265 	 1968
5004059 	 1972
5241281 	 1968
5961817 	 1967
5203725 	 1971
5110561 	 1971
4910734 	 1970
4688927 	 1973
6133004 	 1983
5279905 	 1971
3502765 	 1988
5044872 	 1972
5025785 	 1972
4258293 	 1972
2797846 	 1989
6111791 	 1981
4192301 	 1970
3150391 	 1989
6310680 	 1983
3979738 	 1985
5942156 	 1966
6351476 	 1983
5206704 	 1971
4248479 	 1970
6309163 	 1983
6306461 	 1983
6293267 	 1983
5112273 	 1971
2727363 	 1989
5773819 	 1969
6237245 	 1984
3460929 	 1986
6313590 	 1983
5670111 	 1968
4921802 	 1971
4829151 	 1974
4175587 	 1968
5634395 	 1968
5691167 	 1968
5583755 	 1968
2758368 	 1989
2859151 	 1985
3490913 	 1987
3440400 	 1988
4117928 	 1973
6125049 	 1982
4119222 	 1973
5515576 	 1971
4806649 	 1976
2982027 	 1985
5638204 	 1968
5886277 	 1966
4685630 	 1973
5492080 	 1971
4743690 	 1973
4395904 	 1971
4071979 	 1985
4061489 	 1985
3854078 	 1986
2680219 	 1989
4702300 	 1973
2907569 	 1989
4038720 	 1985
4030191 	 1985
1360061 	 1992
4807440 	 1976
4624179 	 1972
5395755 	 1970
5390269 	 1970
4681325 	 1976
4554745 	 1972
4654476 	 1973
3941568 	 1986
4552824 	 1972
5540470 	 1971
5282462 	 1971
4517817 	 1973
5474239 	 1970
5374041 	 1970
4548149 	 1975
2670970 	 1989
5309324 	 1970
3820980 	 1987
4486760 	 1973
5042050 	 1972
5010546 	 1972
4476581 	 1975
4479087 	 1974
4372342 	 1975
4354349 	 1973
4997090 	 1971
4984315 	 1970
5960195 	 1967
